head,date,body,category
ECB理事会後のトリシェ総裁の発言要旨,2008/09/5,欧州中央銀行（ECB）は4日の理事会で、主要政策金利である定例買いオペの最低応札金利を4.25％に据え置いた。理事会後の記者会見でのトリシェ総裁発言要旨は以下のとおり。＜受け入れ担保＞リスク管理手法に関する半年に一度の見直しについて、資産担保証券（ABS）は償還までの期間やクーポンの種類に関わらず12％のヘアカット（担保の掛け目）適用を決定した。すなわちすべて12％だ。＜格付け＞また、格付けに関する新たな決定を導入した。ABS格付けについては一段と高い開示基準を求めている。格付けは一般に入手可能な信用格付け報告で説明される必要がある。さらに、外部の信用評価機関に少なくとも四半期ごとにABS格付けの見直しを公表するよう求める方針だ。＜金融機関発行債券＞金融機関発行の無担保債券については、5％のヘアカット上乗せの適用を決定した。,10
米信用収縮、終えんには程遠い＝FDIC総裁,2008/09/5,米連邦預金保険公社（FDIC）のシーラベアー総裁は4日、問題のあるローンが引き続き増えており、米銀行は今後数四半期に発生する損失に備え、貸倒引当金を積み増す必要があるとの見方を示した。総裁はフロリダ州の銀行グループに向けた講演の草稿で「信用収縮は終えんには程遠いと受け入れる必要がある」と話した。カリフォルニア州の住宅ローン銀行インディマックバンコープIDMC.PKを筆頭に、FDICが預金保証を付した10行が今年、経営破たんに陥った。総裁は破たんに陥る銀行が増えると予想したが、FDICの450億ドルの保険基金は、これに対処するのに十分な水準だと述べた。インディマックの破たんにより、FDICが負担するコストは約89億ドルと予想されている。,10
西側諸国がロシアのWTO加盟を阻止している＝ロシア副首相,2008/09/5,ロシアのシュバロフ第1副首相は、ロシア経済紙「ベドモスチ」とのインタビューで、同国は世界貿易機関（WTO）への加盟を望んでいるが、西側が阻止していると述べた。「我が国の経済政策のなかで、WTO加盟は最優先課題の1つだ。われわれは、できるだけ早期の加盟を強く望んでいる。われわれは、西側諸国が交渉と加盟手続きの完了を阻んでいると判断している」と述べた。米政府は、8月のロシアのグルジア侵攻により、WTO加盟が遅れる可能性があると警告している。これを受けて先月、プーチン首相やロシア当局者はWTO加盟交渉を打ち切る用意があると表明、これまでの交渉過程で決めてコミットメントの一部を凍結すると述べた。,10
欧州委の経済見通し、成長鈍化を強調へ＝ユーログループ議長,2008/09/6,ユーログループ議長を務めるルクセンブルクのユンケル首相兼財務相は5日、欧州委員会が来週発表する最新の経済見通しについて、域内経済の弱さが強調されるとの見通しを示した。ユンケル議長は当地でロイターに対し「欧州委の見通しはかなりの成長鈍化を強調する」と語った。賃金へのインフレの二次的影響を回避することが重要とした上で、生産性の上昇に見合った賃上げは受け入れられるとの見解を示した。,10
08年第2四半期の米住宅差し押さえ率、過去最高水準＝米抵当銀行協会,2008/09/6,米抵当銀行協会（MBA）は5日、国内の住宅差し押さえおよび差し押さえ手続きに入っている住宅が2008年第2四半期に、過去最高水準に上昇したことを明らかにした。MBAの首席エコノミスト兼シニアバイスプレジデントのジェイブリンクマン氏は「最も深刻な状況となっている州が引き続き悪化したことで、全米の差し押さえ件数が引き続き押し上げられた」と述べた。テキサスやマサチューセッツ、メリーランドなど一部の州で改善がみられたものの、カリフォルニアフロリダ両州での差し押さえ増加が全体を圧迫した。大半の州は概ね変わらずだった一方、カリフォルニアフロリダ州は第2四半期に差し押さえ手続きに入った物件の39％、前四半期からの差し押さえ増加分の73％を占めた。第2四半期に国内ローンのうち差し押さえ手続きに入ったローンの割合は1.19％に上昇。前四半期は0.99％、前年同期は0.65％だった。住宅ローンの延滞率は6.41％で、現在の算出方法が開始された1979年以降で最高の水準となった。,10
ユーロ圏経済、2009年には回復の見通し＝ECB総裁,2008/09/8,欧州中央銀行（ECB）のトリシェ総裁は6日、ユーロ圏経済は来年には回復し始めるとの見通しを示した。総裁は、イタリアのテレビ「Rａｉ」とのインタビューで、「（今年の）第2、第3四半期には景気は底を打つだろう。2009年には徐々に回復すると予想している」と述べた。3日には、アルムニア欧州委員（経済通貨問題担当）が、ユーロ圏は深刻な景気減速リスクに直面している、と述べている。,10
政府系住宅金融機関救済の仕組み、納税者保護につながる＝米財務長官,2008/09/8,ポールソン米財務長官は8日、連邦住宅抵当金庫（ファニーメイ）と連邦住宅貸付抵当公社（フレディマック）を政府の管理下に置く計画は、ある意味で納税者の保護につながる仕組みだ、との認識を示した。ラジオインタビューで同長官は、救済策を決めたのは、両社に「大きな構造的欠陥」を確認したことを受けたものだと指摘、「われわれは納税者を守るため、非常に慎重に仕組みを作り上げた。損失はまず初めに既存の株主が引き受けるような構造になる」と述べた。同長官は、政府の支援が優先されるため既存の株主は救済されない、と強調した。また「米国における現在の経済的問題の中心は住宅市場の調整だ」と述べ、住宅問題が景気悪化の主因になっているとの見方を示した。,10
消費税、総裁選で具体的に上げ下げ議論しない＝与謝野担当相,2008/09/9,与謝野馨経済財政担当相は9日の閣議後会見で、自民党総裁選での消費税増税の争点化に関連して、具体的に上げ下げを議論するつもりはないとし、税制全体のなかでの議論を訴えていく考えをあらためて示した。財政再建について与謝野担当相は「誰が立候補しようと、誰が総理になろうと、避けることはできない重要な課題だ」としながらも、歳入改革を含む処方せんに関しては「消費税に限らず、法人税所得税相続税など他の税制全体のなかで議論し、国民の理解を得るようきちんと説明し理解していただく」と語った。そのうえで、「具体的にその税制を上げるとか下げるとか議論するつもりはない」と指摘。消費税の扱いについて「総裁選でそういう話になればそれぞれの考え方を述べることになる」としたが、「個別の税制ひとつを取り上げてどうするか（議論するの）は不毛な議論だ」と繰り返した。総裁選出馬を表明している麻生太郎自民党幹事長が日本経済について全治3年と言及していることに関しては「総合的判断だろうが、どこをどう直すか具体的な診断も必要ではないか」と述べ、けん制した。そのうえで与謝野担当相は日本経済については「悲観する状況ではない。金融セクターは意外と欧米諸国に比べて痛んでいなかったと現時点で判断している」としながらも、「日本経済が痛んでいるとしたら、原材料食料高による打撃を受けているセクター、米国経済が不振に陥ることで外需に依存している分野が苦労している」と指摘。経済回復への取り組みでは「外的要件で苦しくなっていることにはじっと耐えて待つしかない。その過程で、資金ショートして中小企業経営が行き詰るのは避けなければならない」と強調。国民の職場防衛の観点からも、雇用の7割を占める中小企業対策は大事だと語った。また、公共事業削減が地方経済の疲弊につながったとの批判に対しては、「地方経済が疲弊していることに目をつぶってはいけないが、公共事業という大変効き目の高い薬に再び頼ることが正しいことか一考を要する」と述べ、慎重な見方を示した。与謝野氏は、小泉構造改革の本質は非ケインジアン政策で効率の悪いところに資本と労働がはりつくことへの見直しだったと繰り返し、「構造改革なくして成長なしとした小泉元首相のスローガンは重大な真理を含んでいた」と語った。,10
長期的な減速を回避するための対応が必要＝アルムニア欧州委員,2008/09/9,アルムニア欧州委員はフランクフルトでの講演で、10日発表の欧州委経済見通しについて触れ、2008年下期についてはあまりよくないことが示されるだろう、とした。ただ、ユーロ圏インフレはおそらく8月がピークだった、と話した。アルムニア委員は講演草稿で「われわれの経済を力強い持続的成長軌道に戻すための対応が必要だ。無駄にする時間はない」と述べた。同委員は、労働市場はこれまでよく持ちこたえてきたが、経済の底堅さが試されることは疑いの余地がないだろう、と述べた。10日に発表される欧州委経済見通しについて、08年下期と09年初めの見通しをあまりよくないとした欧州中央銀行（ECB）や経済協力開発機構（OECD）による最新見通しと、ほぼ同じになるとの見方を示した。世界的な信用収縮は金融セクターを一段と圧迫し、銀行はすでに5000億ドル以上の損失を計上したが「間違いなく、損失はこれ以上になる」と述べた。銀行間で資金を融通するインターバンク市場の機能が近いうちに正常化する兆しはほとんどない、とも指摘した。同委員は、金融市場の透明性を向上させるための重要な進展があったが、一段の措置が必要と指摘。「金融機関は、08年中間決算で金融混乱に関連したエクスポージャーの全面開示を求めた、金融安定化フォーラム（FSF）の提言に対応すべきだ」と述べた。）,10
衆院選、自民党総裁選後遠くない将来行われるだろう＝小泉元首相,2008/09/11,小泉純一郎元首相は11日、都内で開かれた出版記念フォーラムで「自民党総裁選が終わってそう遠くない将来に衆院選が行われるだろう」との認識を示した。さらに「今、自民党を取り巻く風は厳しい。逆風のなかの逆風だ」とし、「結党以来、最大の逆風の選挙が待ち構えている」と語った。10日にスタートした総裁選立候補者の誰を支持するかについては「きょうのところは『何も言えねえ』」とかわした。政治の表舞台から退いた後も去就が注目される小泉元首相だが、「もう少し頑張って、この日本をよくするよう、側面からお役に立てればと思っている」と締めくくった。,10
米住宅価格が底打ちに近いか結論出ていない＝FRB副議長,2008/09/12,米連邦準備理事会（FRB）のコーン副議長は11日、住宅価格の下落が最終局面にあることを示す明確な証拠はないとの見方を示した。副議長は講演原稿で「住宅価格が底打ちに近いかどうかの結論はいまだ出ていない」と述べた。研究者の間では一部の市場で住宅価格の下落ペースが緩やかになっているとの指摘があるとした上で、住宅ローン基準が今春以降厳格化したことが住宅価格に一段と影響を与えている可能性があると語った。各金融機関が余裕のある時期に資本の緩衝材（バッファ）を増やしておけば、経済状況が悪化しても一段とスムーズに調整が進む可能性があるとした。FRBはこれまで行ってきた、金融機関に対する特別な流動性対策については、FRBが会社を甘やかせば結果として会社の融資態度がいいかげんになるのではないかとの批判も出ている。コーン副議長は「バッファが大きければ、われわれの流動性対策拡大によってもたらされるかもしれないモラルハザードの抑制につながるだろう」とした。一方、FRBの対策にもかかわらず複数の市場が依然として混乱しており流動性も乏しいと指摘した。クレジット状況は当面、引き締め状況が続く公算が大きいとの見方に賛成で、そうした動きは経済状況の正常化を阻害するだろうと述べた。,10
リーマンへの公的資金投入、あり得ない─米財務長官＝関係者,2008/09/13,ポールソン米財務長官に近い関係筋は12日、投資銀行リーマンブラザーズLEH.Nの問題解決のために公的資金を投入する考えは長官には断固としてないと述べた。関係者はロイターに対し、リーマンはすでに米連邦準備理事会（FRB）から大規模な援助を得ていると指摘。「ベアースターンズのケースと違う点が2つある。一つは市場がずいぶん前から状況を把握し、準備する時間があったという点だ。もう一つは、秩序あるプロセスのための時間を考慮し、プライマリーディーラー向け連銀窓口貸出制度（プライマリーディーラークレジットファシリティー＝PDCF）をFRBが創設していることだ」と語った。そのうえで「こうした点を踏まえると、（リーマンをめぐる）状況を解決するために政府の資金が使わないということを、（ポールソン長官は）断固譲らないだろう」と述べた。,10
金融市場の安定目指したFRBなどの行動を支持＝米財務長官,2008/09/15,ポールソン米財務長官は14日、金融市場の安定と強化を目指した米証券取引委員会（SEC）、米連邦準備理事会（FRB）、市場参加者の行動を支持するとの声明を発表した。長官はこの中で、米投資銀行大手リーマンブラザーズLEH.N問題への対応策や広く報じられているバンクオブアメリカ(BAC.N)によるメリルリンチMER.N買収合意には触れていない。長官は特に、市場参加者の努力に謝意を表したほか、市場の安定維持に向けて監督当局や議会と協力していく意向を明らかにした。,10
大手金融機関が破たんする可能性＝FRB前議長,2008/09/15,米連邦準備理事会（FRB）のグリーンスパン前議長は14日、「ほかにも大手金融機関が破たんに陥る可能性がある」としたうえで、これが必ずしも問題になるわけではない、との見方を示した。米ABCテレビの番組に出演した前議長は、金融機関の破たんについては「扱い方と清算の方法次第だ」と述べた。さらに「すべての金融機関の保護を試みるべきではない。金融情勢の変化の過程で、勝ち組と負け組みに分かれることは珍しくない」と話した。リーマンや米保険アメリカンインターナショナルグループ（AIG）(AIG.N)など主要金融機関の株式がこの数日、大きく売られているものの、前議長は7月の株式の空売り規制の導入は誤った考え方だったと述べた。米証券取引委員会（SEC）は7月、借り株の裏付けのない空売りを規制する措置を、リーマンや、政府系住宅金融機関（GSE）の連邦住宅抵当金庫（ファニーメイ）FNM.Nと連邦住宅貸付抵当公社（フレディマック）FRE.Nを含む19機関を対象に導入した。GSE2社はその後、政府の管理下に入った。,10
金融市場の安定維持に必要な措置を講じる用意＝米財務長官,2008/09/16,ポールソン米財務長官は15日、米金融システムは緊張しているものの、依然として健全との見方を示した。その上で、安定性維持に必要であれば、追加措置を講じる用意があると述べた。長官はホワイトハウスでの記者会見で、住宅市場の調整は引き続き主要な課題だとし、混乱収束に向けた政府による政府関連住宅金融機関（GSE）救済措置に言及した。「金融市場の安定性と秩序の維持に必要な追加措置を講じるために、国内海外の規制当局、米議会の政策担当者と共に取り組んでいくことにコミットしている」と述べた。米保険大手のアメリカンインターナショナルグループ（AIG）(AIG.N)が緊急融資を求めているとの報道についての質問には「ニューヨークで今起きていることは政府からのどのようなつなぎ融資とも関係がない」と回答。民間セクターの努力だと語った。長官は、金融システムが直面している問題の多くは「旧態依然とした」規制システムが要因との見方を示した。「私が対処していることの多くは何年も前に行われたことの結果である場合が多い」と述べた。米住宅価格の低迷が一服するまで、「金融市場の混乱は続く」との見方を示したが、それは遠くない可能性があるとした。「住宅（市場の）調整の大部分が何カ月も前に済んでいる可能性は十分ある」と語った。,10
当選したら直ちに金融関連の規制改革を実施＝オバマ氏,2008/09/16,オバマ民主党米大統領候補は15日、金融市場の信頼を回復するためには米国の金融関連の規制改革が不可欠なため、自身が当選したら直ちに改革を実施すると述べた。オバマ候補は選挙キャンペーン先のコロラド州で移動中の飛行機の中でロイターとのインタビューに応じ、連邦準備理事会（FRB）と財務省は世界大恐慌以来の深刻な金融危機に直面していると述べた。しかし、金融市場を揺るがしたいかなる問題に対しても、政治的に対処できなかったという前例はないとした上で、「どんな問題も、最終的にはパッチワークのように様々な施策を組み合わせた措置が必要となる」と述べた。今回の問題に対しては、短期的には、危機の震源となっている住宅市場の安定化を図るためにさらなる措置が必要だとした。「既に投資家と金融機関が多額の損失を被り、多くの（住宅が）差し押さえられた。このような状況になった後も住宅市場が悪化を続けるならば、さらなる措置を講じなければならない」と述べた。しかし「現段階で具体的な措置について言及するのは時期尚早だ」と述べ、具体策については明言を避けた。,10
為替株の動きパニックでない、米当局と緊密に情報交換＝伊吹財務相,2008/09/16,伊吹文明財務相は16日の閣議後会見で、米リーマンブラザーズの経営破たんなど米金融システム問題が深刻化していることに関し「米国の財務当局とは緊密に情報交換している」とし、米国の対応を注視していくと述べた。金融市場が大きく不安定化しているが、為替株は危機やパニックという動きではない、との見方を示した。さらに米国の財務当局とは緊密に情報を交換しており、G7（主要7カ国財務相中銀総裁会議）のメンバー国やロシアを含めたG8各国の当局とは常に連絡がつく状況になっていると強調した。  伊吹財務相は、リーマンブラザーズの経営破たんなど米国の金融システム不安が深刻化していることに関連し「米国の財務当局とは、大臣スタッフレベルで緊密に情報交換している」とし、「逐一、米国の動きは十分こちらで把握していた。米国側の対応を温かく注視していく。基本的には米国内の金融行政の問題だ」と語った。また、伊吹財務相は「いつ、いかなる時もG7G8間で連絡がつくような状況になっている」と付け加えた。日本の金融機関への影響に関しては、「各々の金融機関の自己資本の状況などを見ると、リーマン関連の貸出などがあっても、日本の金融機関、金融システムについては不安はない」と明言。ただ、「リーマンブラザーズを含め多くの金融機関が国際的に活動していることを考えると、この事態について的確に判断しておかなければならない」とし、「今後も必要があれば、臨機応変な対応ができるよう、国内国際的に連絡を確立しておくという状況」と語った。今回の一連の事態を受けて為替市場で円高／ドル安が進行していることについて「私がコメントするとそれに応じて為替市場が動くのでコメントしない」としながらも、「想定の範囲内ということではないか。全体的な為替株式市場の動きを見ると、危機やパニックという動きではない」との認識を示した。,10
経営揺るがすエクスポージャーある邦銀ない＝金融庁長官,2008/09/17,金融庁の佐藤隆文長官は16日、ロイターとのインタビューで、米リーマンブラザーズLEH.Nが破たんしたことについて「日本の金融機関はそれなりにエクスポージャーがあるし、ある程度の損失を被る可能性がある」との認識を示した。一方で「経営を揺るがすような巨大なレベルのエクスポージャーを持っているようなケースには現時点で接していない」と話した。国内金融機関のリーマンへのエクスポージャーの実態把握について、佐藤長官は、主要行、証券、保険を含めて「主だったところは調査が済んでいる」という。ただ、この調査は「金融セクター全体をモニターし、日本の金融システムの安定に問題が生じないようフォローするために行っている」と強調、当局から金額を公表することには否定的な見解を示した。米リーマンが連邦破産裁判所に提出した資料によると、日本の金融機関はリーマンに対し、あおぞら銀行(8304.T)やみずほコーポレート銀行など8機関で計16億7000万ドル（約1700億円）を融資していることが分かっている。ただ、佐藤長官は「裁判所の資料は基本的に融資を拾っている」と指摘。日本の金融機関のリーマンへのエクスポージャーには「融資以外にも、債券、デリバティブなどがある可能性がある。この中には担保でカバーされていたり、ヘッジされている部分も含まれている可能性がある」と説明した。リーマンの破たんについては「日本の金融システムに直接、深刻な影響を与える状況にはなっていない」と述べた。ただ、世界的な金融市場の混乱は「正常化するには相当な時間を要する」との認識を示した。さらに、市場のボラティリティが高まることで実体経済に影響し、日本の銀行の不良債権を増加させる可能性があると指摘した。政府は16日午前の閣議後、金融関係閣僚懇談会を開いた。福田康夫首相のほか、茂木敏充金融担当相、伊吹文明財務相、与謝野馨経済財政相、白川方明日銀総裁のほか、佐藤長官も出席した。この懇談会では、1）事態の推移を注意深く見守りながら冷静に対応する、2）日銀、財務省、金融庁など国内の関係当局で緊密な連携をとりつつ、それぞれが海外当局とのカウンターパートとの情報交換連携を密にする――との対応を確認。これを受けて、金融庁としては「リーマンの破たんが日本の金融セクターにどんな影響を及ぼすか、高い警戒水準を維持しながら注視していく」との考えを示した。（ロイター日本語ニュース村井令二記者）,10
アジアの金融機関にも混乱及ぶ可能性＝黒田ADB総裁,2008/09/18,アジア開発銀行（ADB）の黒田東彦総裁は、欧米の大手銀行を揺るがしている混乱が、アジアの主要金融機関にも及ぶ可能性があると警告。市場の安定を維持するため、域内の当局中銀は協調して行動する必要があると述べた。当地で講演した総裁は、サブプライムローン（信用度の低い借り手向け住宅ローン）関連の損失はほかの地域と比べて小さいとしても、最近の出来事がアジアの金融機関に影響しないという保証はないと指摘。今週の展開がアジアの金融機関に及ぼす影響について、注視していく必要があると述べた。また総裁は、アジアの流動性は潤沢だが、不動産など複数の資産市場はショックに対してぜい弱、との見方を示した。アジア域内の金融システムの発展状況に大きな違いがあることも懸念要因だ、としている。総裁は、混乱がアジアに波及するのを防ぐには、規制当局の協調や、金融市場のインフラ強化、市場の競争促進が必要、との認識を示した。,10
市場安定に向け追加措置を講じる用意ある＝米大統領,2008/09/19,ブッシュ米大統領は18日、金融市場の混乱に対する懸念を表明するとともに、市場安定に向け今まで取られた措置に加えて、特別な対策を講じる用意があると述べた。大統領は記者団に対して「米国民は、米金融市場を強化安定させ、投資家心理を改善するために、政府が引き続き措置を講じると思って間違いない」と述べた。ホワイトハウスのペリノ報道官は、仮に追加措置が検討されているとしたら、どのような内容になるかについてはコメントを控えた。大統領はこの日、ポールソン財務長官との会合が予定されている。,10
「大きすぎて潰せない」金融機関を決める厳格な基準ない＝オバマ陣営,2008/09/19,米大統領選の民主党候補オバマ上院議員の経済政策アドバイザーを務めているジェーソンファーマン氏は17日、「大きすぎて潰せない」金融機関を決める厳格な基準はないと述べた。ファーマン氏はロイターの電話取材に対し、税金による企業救済は常に最終手段であるが、その決定はケースバイケースで行われなければならず、対象企業の破たんが金融システムや経済に重大な被害をもたらすかどうかを考慮しなければならない、と述べた。そのうえで「それぞれで事情が異なる。厳格な基準を作るのは不可能だが、経済の強さを維持しつつも、納税者を保護するために最善のことはしたい」とも語った。米保険大手アメリカンインターナショナルグループ（AIG）(AIG.N)に対し、連邦準備理事会（FRB）が850億ドルの有担保融資の実施を発表したことについては、批判も明確な支持も表明しなかった。オバマ氏は「われわれはこの救済措置の詳細をすべて知っているわけではないが、FRBは保険を頼りにしている家族が守られることを保証しなければならない。計画が、AIGの株主や経営陣を救済するものであってはならない」と述べた。,10
日本の金融システム、かつてないほど健全＝ウィルバーロス氏,2008/09/19,破綻した企業への投資買収で知られるWLロスアンドカンパニー会長兼CEOで、インベスコプライベートエクイティ会長のウィルバーロス氏は、日本の金融システムが「米国よりも、かつてないほど健全なものになっている」と述べた。同氏が会長を務めるインベスコグループのセミナーで、18日、プレス向けにコメントした。ロス氏は、米リーマンブラザーズLEH.Nの破たんから始まったここ数日間の金融市場の混乱を受け、米国経済は2009年いっぱい難しい状態が続くだろうとしたうえで「不良債権に直面している米国の中小規模の銀行は、今後100の単位で破たんする可能性がある」と述べた。同氏は「米国では大恐慌まではユニバーサルバンキングだったが、それが恐慌の原因になったとしてグラスティーガル法が生まれ、銀行は商業銀行と投資銀行に分離された。しかし既にこの法律はなくなっている。大手の投資銀行がほとんど残っていない状況で、一部には投資銀行買収の話などがメディアに流れている。商業銀行と投資銀行の統合の道は開かれている」とした。またロス氏は、国際貿易こそが世界のエンジンとしたうえで「現在、景気が停滞気味の日本において、よき貿易のパートナーである米国や中国の景気がスローダウンすることは、日本経済にも何らかの影響を与えかねない」と述べた。ロス氏は、日本において1999年に破綻した第二地銀の幸福銀行を買収。「関西さわやか銀行」として再生した実績があるほか、最近ではインドの航空会社スパイスジェットに出資している。（ロイター日本語ニュース岩崎成子記者）,10
不良資産買取り案、外銀も利用可能＝米財務長官,2008/09/22,ポールソン米財務長官は21日、ABCテレビの番組に出演し、金融機関が抱える住宅ローン関連不良資産を公的資金で最大7000億ドル買い取る案について、外国銀行も利用して不良資産を処理することが可能になると述べた。長官は「その通りだし、そうすべきだ。なぜなら、金融機関が米国で業務を展開していれば、米国で人々を雇用していることになり、流動性を欠いた資産がこれらの金融機関の障害になっていれば、他の金融機関と同様の影響を米国民に与えることになる」と語った。,10
金融市場の問題解決へ政府介入は不可欠＝米大統領,2008/09/22,ブッシュ米大統領は19日、金融市場を揺るがしている問題を解決するためには政府の介入が必要との見解を示した。大統領は「わが国経済の健全性を守るための行動が今必要だ。現在の金融市場の不安定な状態と、国民の日常生活にとっての市場の重要性を考慮すると、政府の介入は正当なだけでなく、不可欠だ」と述べた。,10
経済は全治3年、消費税増税を考えるのはその先＝麻生新総裁,2008/09/22,自民党の新総裁に就任した麻生太郎氏は22日夕、党本部で記者会見し、衆院解散総選挙の時期に関連して「民主党が補正予算案の成立を阻止反対するのは、常識的には考えにくい」と述べ、野党の動きをけん制した。また同時に、緊急経済対策の裏付けとなる2008年度補正予算案の成立後をにらんでいることをにじませた。消費税引き上げに関しては、経済は全治3年で、消費税増税を考えるのはその先の議論だとの認識を示した。＜最大の使命は、景気に対する不安解消＞麻生新総裁は会見の冒頭、総裁選に入る前の10カ月間に地方を遊説した際、「景気は後退しているとの確信を強くした」と述べ、「景気に対する不安、それを解消できない政治に対する不満が多く聞かれる。これをいかに解消していくかが私の大きな使命だ」と語った。＜消費税上げは、名目2─3％成長見据えて＞その上で目先取り組むべき課題は「景気対策」と繰り返し、現行5％の消費税の税率引き上げの時期と幅については「肝心なのは、今が不景気だということを忘れてはならない」と強調した。さらに麻生新総裁は「名目成長が2％程度。3％ぐらいいけば最高。そうしたものがある程度続き、経営者が設備投資をしても大丈夫、消費者が消費をしてもいいとなってからでないと、うかつに上げると（消費税を5％に引き上げ、経済失速を招いた橋本政権の）二の舞になりかねない」と述べ、「景気がそこそこと思われるのに、全治3年と表現してきたが、3年ぐらいかかるのではないか。消費税増税を考えるのはそれから先だ」と語った。一方で将来の消費税の姿に関しては、少子高齢化のなか、米国型の「小福祉小負担」か、欧州型の「高福祉高負担」かの選択を迫られており、日本の国民合意は「中福祉中負担」だろうと指摘。「（現在の小負担から中負担への移行の）かなりの部分は消費税にいかざるを得ない」と述べ、社会保障財源としての将来の消費税引き上げの必要性は認めた。その上で「いきなり10％か、というのが率直な実感だ。また、食料はゼロでもよい」などとも語り、消費税を引き上げる場合には段階的引き上げや複数税率が議論になるとの認識を示した。（ロイター日本語ニュース吉川裕子記者）,10
米財務長官FRB議長、金融安定化策で議会に迅速な行動求める,2008/09/24,バーナンキ米連邦準備理事会（FRB）議長とポールソン米財務長官は23日、上院銀行委員会で証言し、金融安定化策で議会に迅速な行動を求めた。深刻な緊張下にある市場の安定化に向けた最善策は、金融機関が抱える住宅ローン関連の不良資産を政府が公的資金で買い取ることだと主張した。バーナンキ議長は「状況を安定させ、金融市場や経済への非常に深刻な影響を回避するために、議会には迅速な行動が求められる」と述べた。影響の詳細には触れなかった。ポールソン長官は、市場の混乱はすでに経済全般に拡大したと指摘。「この混乱の原因に根本的かつ包括的に対処するため、一段の断固とした措置を取る必要がある」と強調した。これに対し同委員会のドッド委員長（民主党）は、不良資産買い取り対象となる金融機関について、経営陣の報酬を制限しなければ有権者の怒りを買うと主張。政府による安定化策は「驚くべき、前代未聞の規模であり、詳細を欠いている」と述べた。シェルビー議員（共和党）は「財務省による場当たり的対応をまとめたに過ぎない」とし、税金の無駄遣いになる可能性に懸念を表明した。議会側は迅速な対応を約束した一方で、納税者の保護や経営陣の報酬制限などを盛り込むよう求めている。証券取引委員会（SEC）のコックス委員長は議会に対し、58兆ドル規模のクレジットデフォルトスワップ（CDS）市場の規制上の抜け穴をふさぐ必要があると指摘。監督の欠如は重大な懸念だと述べた。一部のアナリストや投資家の間では、金融安定化策の効果に対する懐疑的な見方が広がっている。投資会社フュージョンIQのリサーチ部門代表、バリーリソルツ氏は「（財務長官とFRB議長は）住宅市場の問題で判断を誤り、レバレッジ問題を見過ごし、デリバティブ問題を過小評価した。この危機が始まって以来、ほとんどすべてについて間違ってきた。米国史上最大規模の救済策をめぐる2人の判断を信じるべき理由があるだろうか」と述べた。,10
金融安定化策が景気刺激すればより早い利上げ必要＝FRB議長,2008/09/25,米連邦準備理事会（FRB）のバーナンキ議長は24日、上下両院合同経済委員会で証言し、金融安定化策が景気を刺激すれば、FRBはより早い利上げでの対応が必要になる、との見方を示した。議長は「仮に（支援策が）金融市場の強化や信用供与の増加、経済成長支援につながる場合、FRBはより早い利上げで対応する必要がある。ただそうしたことは、通常の回復過程の一部だろう。経済が通常の成長ペースに戻るに伴い、FRBも金利を一段と通常の水準に戻したい」と語った。また「住宅需要のある程度の安定化を示すいくつかの兆候がみられるが、一時的なものだと思う。なぜなら、仮にクレジット市場が機能しなくなり、住宅ローン利用が減少した場合、住宅需要は大幅に減退するからだ」と語った。その上で「建設セクターは既にかなり低迷していることから、間もなくある程度の底入れがあると思う」との見方を示した。,10
米財務長官、金融安定化策めぐり経営者の報酬制限で譲歩,2008/09/25,ポールソン米財務長官は24日、最大7000億ドルの金融安定化策について、対象金融機関の経営者の報酬制限を盛り込むように修正すべきだとの考えを示した。長官は下院金融委員会で証言し、米金融機関の経営者に巨額の報酬が支払われてきたことに対する国民の怒りは理解できるとした上で、金融安定化策に対する迅速な支持を求める考えをあらためて示した。長官は「これ（金融機関の経営者に対する巨額報酬）は深刻な問題だという意見に賛成する。金融安定化策のなかでこの問題を是正するための方法を見つけなければいけないが、同策の実効性を損なうことがあってはならない」と述べた。長官がこれまで、経営者の報酬制限を盛り込めば、金融機関が安定化策の利用を敬遠し、金融システムからモーゲージ関連不良資産を取り除くための努力が損なわれると主張してきたことを踏まえると、この発言は大幅な譲歩となる。ブッシュ米大統領は、米東部時間24日午後9時（日本時間25日午前10時）にテレビ演説を行い、金融安定化策について、金融機関の経営者を救済するものではなく、より広範な経済を支援するために必要な措置だとして国民の支持を求める方針。ポールソン長官は一方で、不良資産の買い取り対象となる金融機関の株式取得を盛り込むよう求める議会の考えについては言及しなかった。長官は、金融安定化対策から得られる利益を納税者が共有すべきとの議会の見方は理解できるとした上で「この計画は米国民の利益になる。なぜならば現在のぜい弱な金融システムにより米国民の幸福が脅かされているからだ」と述べた。ポールソン長官とバーナンキ米連邦準備理事会（FRB）議長は、株主価値が希薄化されるとなれば、金融機関は安定化策の利用を敬遠する可能性があると指摘している。,10
